iTunes_ID,wrapperType,movie_title,artist_id,artist_name,rental_price,main_price,hd_main_price,hd_rental_price,releaseDate,country,currency,synopsis,genre,runtime,rate_to_USD,main_price_USD,rental_price_USD,hd_main_price_USD,hd_rental_price_USD,relDate_DT,days_from_release
271469503.0,track,Harry Potter and the Philosopher’s Stone,,Chris Columbus,149.0,549.0,549.0,149.0,2001-11-16T08:00:00Z,PHL,PHP,"In this enchanting film adaptation of J.K. Rowling's delightful bestseller, Harry Potter learns on his 11th birthday that he is the orphaned first son of two powerful wizards and possesses magical powers of his own. At Hogwarts School of Witchcraft and Wizardry, Harry embarks on the adventure of a lifetime. He learns the high-flying sport Quidditch and plays a thrilling game with living chess pieces on his way to face a Dark Wizard bent on destroying him. For the most extraordinary adventure, see you on platform nine and three quarters!",Kids & Family,9141663.0,0.019073,10.471077,2.8418769999999998,10.471077,2.8418769999999998,2001-11-16 08:00:00,6263
705992412.0,track,Man of Steel (2013),,Zack Snyder,149.0,549.0,549.0,149.0,2013-06-12T07:00:00Z,PHL,PHP,"Superman takes to the skies once more as Henry Cavill dons the mantle of the Man of Steel -- wrestling with a past he can't comprehend and a future he cannot escape. With an all-star cast that includes Diane Lane and Kevin Costner as Clark's earthbound parents; Russell Crowe as Superman's Kryptonian father; Amy Adams as Daily Planet reporter Lois Lane; Laurence Fishburne as editor Perry White; and Michael Shannon as Superman's otherworldly archenemy General Zod, the sky's the limit for the last son of Krypton. Man of Steel offers up an entirely new Superman: alienated, misunderstood, but forever a beacon of hope for all humanity.",Action & Adventure,8579903.0,0.019073,10.471077,2.8418769999999998,10.471077,2.8418769999999998,2013-06-12 07:00:00,2037
1243576237.0,track,Despicable Me 3,,Pierre Coffin & Kyle Balda,149.0,449.0,549.0,149.0,2017-06-30T07:00:00Z,PHL,PHP,"Joining Steve Carell and Kristen Wiig in Despicable Me 3 is Emmy, Tony and Grammy Award winner Trey Parker, co-creator of Comedy Central’s global phenomenon South Park and the Broadway smash The Book of Mormon. Parker voices the role of villain Balthazar Bratt, a former child star who’s grown up to become obsessed with the character he played in the ‘80s, and proves to be Gru’s most formidable nemesis to date.",Kids & Family,5381343.0,0.019073,8.563777,2.8418769999999998,10.471077,2.8418769999999998,2017-06-30 07:00:00,558
928961326.0,track,Despicable Me 2: 3 Mini-Movie Collection,,"Yarrow Cheney, Bruno Dequier, Fabrice Joubert, Mark O’ Hare, Eric Favela & Regis Schuller",,79.0,99.0,,2003-04-28T07:00:00Z,PHL,PHP,"Bringing laughs for the whole family, the mischievous Minions return in three new hilariously entertaining mini-movies. In “Puppy,” when Kyle is unwilling to behave like a real dog, the Minions go looking for one who will. As usual, nothing goes as planned, and when their new friend gets homesick, it’s time for some very creative thinking! “Panic In The Mailroom” is what happens when a suspicious package arrives and the Minions are totally unprepared. And in “Training Wheels,” Agnes has some trouble with her bike and the Minions come to her aid — armed with a few helpful gadgets. You’ll want to watch these hysterical escapades again and again, because the ""3 Mini-Movie Collection"" from Despicable Me 2 is three times the fun — for everyone!",Kids & Family,782162.0,0.019073,1.506767,,1.8882269999999999,,2003-04-28 07:00:00,5735
1335002727.0,track,Maze Runner: The Death Cure,,Wes Ball,,499.0,499.0,,2018-01-18T08:00:00Z,PHL,PHP,"In the third installment of the Maze Runner film series, young hero Thomas embarks on a dangerous mission to find a cure for the deadly virus known as the Flare, which turns people into rampaging zombies.",Action & Adventure,8631007.0,0.019073,9.517427,,9.517427,,2018-01-18 08:00:00,356
421072264.0,track,"Harry Potter and the Deathly Hallows, Part 1",,David Yates,149.0,549.0,549.0,149.0,2010-11-19T08:00:00Z,PHL,PHP,"Harry, Ron and Hermione set out on their perilous mission to track down and destroy the Horcruxes--the keys to Voldemort's immortality. On their own, without the guidance or protection of their professors, the three friends must now rely on one another more than ever. But there are Dark Forces in their midst that threaten to tear them apart. Meanwhile, the Wizarding world has become a dangerous place for all enemies of the Dark Lord. The long-feared war has begun and Voldemort's Death Eaters seize control of the Ministry of Magic and even Hogwarts, terrorizing and arresting anyone who might oppose them. But the one prize they still seek is the one most valuable to Voldemort: Harry Potter. Harry's only hope is to find the Horcruxes before Voldemort finds him. But as he searches for clues, he uncovers an old and almost forgotten tale--the legend of the Deathly Hallows.",Kids & Family,8763647.0,0.019073,10.471077,2.8418769999999998,10.471077,2.8418769999999998,2010-11-19 08:00:00,2973
568601866.0,track,The Bourne Legacy,,Tony Gilroy,149.0,399.0,449.0,149.0,2012-08-10T07:00:00Z,PHL,PHP,"The narrative architect behind the Bourne film series, Tony Gilroy, takes the helm in the next chapter of the hugely popular espionage franchise that has earned almost $1 billion at the global box office: The Bourne Legacy. The writer/director expands the Bourne universe created by Robert Ludlum with an original story that introduces us to a new hero (Jeremy Renner) whose life-or-death stakes have been triggered by the events of the first three films. For The Bourne Legacy, Renner joins fellow series newcomers Rachel Weisz, Edward Norton, Stacy Keach and Oscar Isaac, while franchise veterans Albert Finney, Joan Allen, David Strathairn and Scott Glenn reprise their roles.",Action & Adventure,8095845.0,0.019073,7.610127,2.8418769999999998,8.563777,2.8418769999999998,2012-08-10 07:00:00,2343
854943940.0,track,The Amazing Spider-Man 2,,Marc Webb,149.0,349.0,379.0,149.0,2014-05-02T07:00:00Z,PHL,PHP,"It’s great to be Spider-Man (Andrew Garfield). For Peter Parker, there’s no feeling quite like swinging between skyscrapers, embracing being the hero, and spending time with Gwen (Emma Stone). But being Spider-Man comes at a price: only Spider-Man can protect his fellow New Yorkers from the formidable villains that threaten the city. With the emergence of Electro (Jamie Foxx), Peter must confront a foe far more powerful than he. And as his old friend, Harry Osborn (Dane DeHaan), returns, Peter comes to realize that all of his enemies have one thing in common: Oscorp.",Action & Adventure,8494527.0,0.019073,6.656477,2.8418769999999998,7.228667,2.8418769999999998,2014-05-02 07:00:00,1713
1069058244.0,track,13 Hours: The Secret Soldiers of Benghazi,,Michael Bay,149.0,279.0,399.0,149.0,2016-01-15T08:00:00Z,PHL,PHP,"From director Michael Bay, 13 HOURS:  THE SECRET SOLDIERS OF BENGHAZI is the gripping true story of six elite ex-military operators assigned to protect the CIA who fought back against overwhelming odds when terrorists attacked a U.S. diplomatic compound on September 11, 2012.  When everything went wrong, six men had the courage to do what was right. Based on the nonfiction book 13 Hours: The Inside Account of What Really Happened in Benghazi by New York Times bestselling author Mitchell Zuckoff and Members of the Annex Security Team.",Action & Adventure,8667967.0,0.019073,5.3213669999999995,2.8418769999999998,7.610127,2.8418769999999998,2016-01-15 08:00:00,1090
621961104.0,track,Jack Reacher,,Christopher McQuarrie,149.0,279.0,399.0,149.0,2013-01-11T08:00:00Z,PHL,PHP,"From The New York Times bestselling author Lee Child comes one of the most compelling heroes to step from novel to screen - ex-military investigator Jack Reacher (Tom Cruise). When a gunman takes five lives with six shots, all evidence points to the suspect in custody. On interrogation, the suspect offers up a single note: Get Jack Reacher! So begins an extraordinary chase for the truth, pitting Jack Reacher against an unexpected enemy, with a skill for violence and a secret to keep.",Action & Adventure,7824543.0,0.019073,5.3213669999999995,2.8418769999999998,7.610127,2.8418769999999998,2013-01-11 08:00:00,2189
1097165671.0,track,The Huntsman: Winter's War,,Cedric Nicolas-Troyan,149.0,399.0,449.0,149.0,2016-04-22T07:00:00Z,PHL,PHP,"The fantastical world of Snow White and the Huntsman expands to reveal how the fates of The Huntsman Eric and Queen Ravenna are deeply and dangerously intertwined. Chris Hemsworth and Oscar® winner Charlize Theron return to their roles in The Huntsman: Winter’s War, an epic action-adventure in which they are joined by Emily Blunt and Jessica Chastain, as well as director Cedric Nicolas-Troyan. Producer Joe Roth once again leads the team in a breathtaking new tale nested in the legendary saga.",Action & Adventure,6837663.0,0.019073,7.610127,2.8418769999999998,8.563777,2.8418769999999998,2016-04-22 07:00:00,992
1181492467.0,track,Assassin's Creed,,Justin Kurzel,149.0,399.0,399.0,149.0,2016-12-21T08:00:00Z,PHL,PHP,"Through a revolutionary technology that unlocks his genetic memories, Callum Lynch (Michael Fassbender) experiences the adventures of his ancestor, Aguilar, in 15th Century Spain.  Callum discovers he is descended from a mysterious secret society, the Assassins, and amasses incredible knowledge and skills to take on the oppressive and powerful Templar organization in the present day. ASSASSIN'S CREED stars Academy Award® nominee Michael Fassbender (X-Men: Days of Future Past, 12 Years a Slave) and Academy Award winner Marion Cotillard (The Dark Knight Rises, La Vie en Rose). The film is directed by Justin Kurzel (Snowtown, Macbeth); produced by New Regency, Ubisoft Motion Pictures, DMC Films and Kennedy/Marshall; co-financed by RatPac Entertainment and Alpha Pictures; and distributed by 20th Century Fox.",Action & Adventure,6930047.0,0.019073,7.610127,2.8418769999999998,7.610127,2.8418769999999998,2016-12-21 08:00:00,749
474495394.0,track,Real Steel,,Shawn Levy,99.0,499.0,599.0,149.0,2011-10-07T07:00:00Z,PHL,PHP,"Enter the not-so-distant future where boxing has gone high-tech - 2000-pound, 8-foot-tall steel robots have taken over the ring. Starring Hugh Jackman as Charlie Kenton, a washed-up fighter turned small-time promoter, Real Steel is a riveting, white-knuckle action ride that will leave you cheering. When Charlie hits rock bottom, he reluctantly teams up with his estranged son (Dakota Goyo) to build and train a championship contender. As the stakes in the thrill-packed arena are raised, Charlie and Max, against all odds, get one last shot at a comeback. Real Steel is a pulse-pounding, inspirational adventure filled with heart and soul.",Action & Adventure,7650975.0,0.019073,9.517427,1.8882269999999999,11.424726999999999,2.8418769999999998,2011-10-07 07:00:00,2651
889044299.0,track,Transformers: Age of Extinction,,Michael Bay,149.0,299.0,299.0,149.0,2014-06-27T07:00:00Z,PHL,PHP,"From director Michael Bay and executive producer Steven Spielberg comes the best 'Transformers' ever! With humanity facing extinction from a terrifying new threat, it's up to Optimus Prime and the Autobots to save the world. But now that our government has turned against them, they'll need a new team of allies, including inventor Cade Yeager (Mark Wahlberg) and the fearsome Dinobots!",Action & Adventure,9906400.0,0.019073,5.702827,2.8418769999999998,5.702827,2.8418769999999998,2014-06-27 07:00:00,1657
598856950.0,track,Skyfall,,Sam Mendes,,349.0,399.0,,2012-10-23T07:00:00Z,PHL,PHP,"Bond's loyalty to M is tested as her past comes back to haunt her. As MI6 comes under attack, 007 must track down and destroy the threat, no matter how personal the cost.",Action & Adventure,8590912.0,0.019073,6.656477,,7.610127,,2012-10-23 07:00:00,2269
442123718.0,track,The Lion King,,Roger Allers & Rob Minkoff,99.0,499.0,599.0,149.0,1994-06-24T07:00:00Z,PHL,PHP,"Embark on an extraordinary coming-of-age adventure as Simba, a lion cub who cannot wait to be king, searches for his destiny in the great ""Circle of Life."" You will be thrilled by the breathtaking animation, unforgettable Academy Award–winning music (1994: Best original score; best song, ""Can You Feel The Love Tonight""), and timeless story.",Kids & Family,5304800.0,0.019073,9.517427,1.8882269999999999,11.424726999999999,2.8418769999999998,1994-06-24 07:00:00,8965
710866868.0,track,Gravity,,Alfonso Cuarón,149.0,299.0,299.0,149.0,2013-10-03T07:00:00Z,PHL,PHP,"Sandra Bullock and George Clooney star in this heart-pounding thriller written, set in the infinite and unforgiving realm of deep space. Bullock plays a brilliant medical engineer on her first shuttle mission, with Clooney as a veteran astronaut in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The shuttle is destroyed, leaving the two completely alone - tethered to nothing but each other and spiraling out into the blackness. The deafening silence tells them they have lost any link to Earth...and any chance for rescue. As fear turns to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space.",Sci-Fi & Fantasy,5456595.0,0.019073,5.702827,2.8418769999999998,5.702827,2.8418769999999998,2013-10-03 07:00:00,1924
1412301909.0,track,The Darkest Minds,,Jennifer Yuh Nelson,169.0,499.0,499.0,169.0,2018-08-03T07:00:00Z,PHL,PHP,"When teens mysteriously develop powerful new abilities, they are declared a threat and detained. Sixteen-year-old Ruby, one of the most powerful young people anyone has encountered, escapes and joins a group of runaway teens. Soon this newfound family realises that in a world in which the adults in power have betrayed them, they must wage a resistance, using their powers to take back their future.",Action & Adventure,6225632.0,0.019073,9.517427,3.223337,9.517427,3.223337,2018-08-03 07:00:00,159
933287318.0,track,Lucy,,Luc Besson,149.0,399.0,449.0,149.0,2014-07-25T07:00:00Z,PHL,PHP,"From La Femme Nikita and The Professional to The Fifth Element, writer/director Luc Besson has created some of the toughest, most memorable female action heroes in cinematic history. Now, Besson directs Scarlett Johansson in Lucy, an action-thriller that tracks a woman accidentally caught in a dark deal who turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic. Lucy also stars Academy Award® winner Morgan Freeman.",Action & Adventure,5360652.0,0.019073,7.610127,2.8418769999999998,8.563777,2.8418769999999998,2014-07-25 07:00:00,1629
601734264.0,track,Life of Pi,,Ang Lee,149.0,279.0,349.0,149.0,2012-12-20T08:00:00Z,PHL,PHP,"Director Ang Lee (Brokeback Mountain, Crouching Tiger, Hidden Dragon) creates a groundbreaking movie event about a young man who survives a tragic disaster at sea and is hurtled into an epic journey of adventure and discovery. While marooned on a lifeboat, he forms an amazing and unexpected connection with the ship's only other survivor -- a fearsome Bengal tiger.",Drama,7618623.0,0.019073,5.3213669999999995,2.8418769999999998,6.656477,2.8418769999999998,2012-12-20 08:00:00,2211
1352658241.0,track,A Wrinkle In Time (2018),,Ava DuVernay,,499.0,599.0,,2018-03-07T08:00:00Z,PHL,PHP,"From Disney and Director Ava DuVernay comes the epic adventure A Wrinkle In Time. After the disappearance of Meg Murry’s scientist father, three celestials—Mrs. Which, Mrs. Whatsit and Mrs. Who—journey to Earth to help Meg search for him. Traveling via a wrinkling of time and space known as tessering, they are transported to worlds beyond their imagination, where they are confronted by an evil force. To make it home, Meg must face the darkness within herself and find the strength to defeat the darkness enveloping the Universe.",Action & Adventure,6575872.0,0.019073,9.517427,,11.424726999999999,,2018-03-07 08:00:00,308
1238765286.0,track,Pirates of the Caribbean: Salazar's Revenge,,Joachim Rønning & Espen Sandberg,,499.0,599.0,,2017-05-24T07:00:00Z,PHL,PHP,"Thrust into an adventure, a down-on-his luck Captain Jack Sparrow finds the winds of ill fortune blowing even more strongly when a crew of deadly ghost pirates led by an old rival, the terrifying Captain Salazar, escape from the Devil’s Triangle, determined to kill every pirate at sea...including him. His only hope of survival lies in finding the legendary Trident of Poseidon, a powerful artifact that gives its possessor total control of the seas.",Action & Adventure,7746495.0,0.019073,9.517427,,11.424726999999999,,2017-05-24 07:00:00,595
1148182029.0,track,The Magnificent Seven (2016),,Antoine Fuqua,,399.0,399.0,,2016-09-23T07:00:00Z,PHL,PHP,"Director Antoine Fuqua brings his modern vision to a classic story in Metro-Goldwyn-Mayer Pictures’ and Columbia Pictures’ The Magnificent Seven.  With the town of Rose Creek under the deadly control of industrialist Bartholomew Bogue (Peter Sarsgaard), the desperate townspeople, led by Emma Cullen (Haley Bennett), employ protection from seven outlaws, bounty hunters, gamblers and hired guns – Sam Chisolm (Denzel Washington), Josh Farraday (Chris Pratt), Goodnight Robicheaux (Ethan Hawke), Jack Horne (Vincent D’Onofrio), Billy Rocks (Byung-Hun Lee), Vasquez (Manuel Garcia-Rulfo), and Red Harvest (Martin Sensmeier).  As they prepare the town for the violent showdown that they know is coming, these seven mercenaries find themselves fighting for more than money.",Western,7969440.0,0.019073,7.610127,,7.610127,,2016-09-23 07:00:00,838
272931585.0,track,Harry Potter and the Chamber of Secrets,,Chris Columbus,149.0,549.0,549.0,149.0,2002-11-15T08:00:00Z,PHL,PHP,"Harry Potter's adventures continue... After a long summer with the horrid Dursleys, Harry Potter is thwarted in his attempts to board the train to Hogwarts School of Witchcraft and Wizardry to begin his second year. Harry's only transportation option is a magical flying car, but, unfortunately, it crashes into a valuable (and clearly vexed) Whomping Willow. Still, all this seems like a day in the park compared to what awaits Harry that fall within the haunted halls of Hogwarts. Chilling, malevolent voices whisper from the walls only to Harry, and it seems certain that his classmate Draco Malfoy is out to get him. Soon it's not just Harry who is worried about survival, as dreadful things begin to happen at the school. The mysteriously gleaming foot-high words on the wall proclaim: ""The Chamber of Secrets Has Been Opened. Enemies of the Heir, Beware."" But what exactly does it all mean? Harry, Hermione, and Ron do everything that is wizardly possible--including risking their own lives--to solve this 50-year-old, potentially deadly mystery.",Kids & Family,9655775.0,0.019073,10.471077,2.8418769999999998,10.471077,2.8418769999999998,2002-11-15 08:00:00,5899
867854273.0,track,X-Men: Days of Future Past,,Bryan Singer,149.0,299.0,299.0,149.0,2014-05-22T07:00:00Z,PHL,PHP,"The ultimate X-Men ensemble fights a war for the survival of the species across two time periods in X-MEN: DAYS OF FUTURE PAST. The beloved characters from the original “X-Men” film trilogy join forces with their younger selves from the past, “X-Men: First Class,” in order to change a major historical event and fight in an epic battle that could save our future",Action & Adventure,7896223.0,0.019073,5.702827,2.8418769999999998,5.702827,2.8418769999999998,2014-05-22 07:00:00,1693
737085036.0,track,Percy Jackson: Sea of Monsters,,Thor Freudenthal,149.0,249.0,249.0,149.0,2013-08-07T07:00:00Z,PHL,PHP,"The magical, mythical adventures of teenager Percy Jackson - son of the Greek god Poseidon - continue in this heroic, action-packed thrill ride! 
Out to prove he's not just a ""one-quest wonder,"" Percy and his demigod friends embark on an epic journey into the treacherous Sea of Monsters, where they battle terrifying creatures, an army of zombies, and the ultimate evil. With time running out, Percy must find and bring home the fabled Golden Fleece, which has the power to save his world... and save us all!",Action & Adventure,6368673.0,0.019073,4.7491769999999995,2.8418769999999998,4.7491769999999995,2.8418769999999998,2013-08-07 07:00:00,1981
285832716.0,track,Harry Potter and the Goblet of Fire,,Mike Newell,149.0,549.0,549.0,149.0,2005-11-18T08:00:00Z,PHL,PHP,"When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools - the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named. In this fourth film adaptation of J.K. Rowling's Harry Potter series, everything changes as Harry, Ron and Hermione leave childhood forever and take on challenges greater than anything they could have imagined.",Kids & Family,9423583.0,0.019073,10.471077,2.8418769999999998,10.471077,2.8418769999999998,2005-11-18 08:00:00,4800
455832983.0,track,"Harry Potter and the Deathly Hallows, Part 2",,David Yates,149.0,549.0,549.0,149.0,2011-07-14T07:00:00Z,PHL,PHP,"""Harry Potter and the Deathly Hallows - Part 2,"" is the final adventure in the Harry Potter film series. The much-anticipated motion picture event is the second of two full-length parts. In the epic finale, the battle between the good and evil forces of the wizarding world escalates into an all-out war. The stakes have never been higher and no one is safe. But it is Harry Potter who may be called upon to make the ultimate sacrifice as he draws closer to the climactic showdown with Lord Voldemort. It all ends here.",Kids & Family,7825663.0,0.019073,10.471077,2.8418769999999998,10.471077,2.8418769999999998,2011-07-14 07:00:00,2736
965491522.0,track,Interstellar (2014),,Christopher Nolan,149.0,549.0,549.0,149.0,2014-11-06T08:00:00Z,PHL,PHP,"With our time on Earth coming to an end, a team of explorers undertakes the most important mission in human history: traveling beyond this galaxy to discover whether mankind has a future among the stars. From acclaimed filmmaker Christopher Nolan (""The Dark Knight"" films, ""Inception""), ""Interstellar"" stars Oscar winner Matthew McConaughey (""Dallas Buyers Club""), Oscar winner Anne Hathaway (""Les Misérables""), Oscar nominee Jessica Chastain (""Zero Dark Thirty""), Bill Irwin (""Rachel Getting Married""), Oscar winner Ellen Burstyn (""Alice Doesn't Live Here Anymore""), and Oscar winner Michael Caine (""The Cider House Rules""). The main cast also includes Wes Bentley, Casey Affleck, David Gyasi, Mackenzie Foy and Topher Grace.",Sci-Fi & Fantasy,10140000.0,0.019073,10.471077,2.8418769999999998,10.471077,2.8418769999999998,2014-11-06 08:00:00,1525
688781884.0,track,World War Z,,Marc Forster,39.0,299.0,299.0,39.0,2013-06-19T07:00:00Z,PHL,PHP,"The suspense is killer in this fast-paced, pulse-pounding epic of the potential last days of the human race. Former United Nations employee Gerry Lane (Brad Pitt) is called upon to help stop the chaotic pandemic that has gripped populations around the world. Lane fights to keep his family safe, while searching for an answer to the outbreak before it destroys all of civilization. World War Z is the most gratifying action spectacle in years!",Drama,6960760.0,0.019073,5.702827,0.743847,5.702827,0.743847,2013-06-19 07:00:00,2030
1071495771.0,track,The 5th Wave,,J Blakeson,149.0,249.0,279.0,149.0,2016-01-14T08:00:00Z,PHL,PHP,"Four waves of increasingly deadly alien attacks have left most of Earth decimated. Against a backdrop of fear and distrust, Cassie (Chloë Grace Moretz) is on the run, desperately trying to save her younger brother. As she prepares for the inevitable and lethal 5th wave, Cassie teams up with a young man who may become her final hope – if she can only trust him.",Action & Adventure,6742207.0,0.019073,4.7491769999999995,2.8418769999999998,5.3213669999999995,2.8418769999999998,2016-01-14 08:00:00,1091
911884686.0,track,The Equalizer,,Antoine Fuqua,,279.0,399.0,,2014-09-26T07:00:00Z,PHL,PHP,"In The Equalizer, Denzel Washington plays McCall, a man who believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when McCall meets Teri (Chloë Grace Moretz), a young girl under the control of ultra-violent Russian gangsters, he can't stand idly by - he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.",Action & Adventure,7921952.0,0.019073,5.3213669999999995,,7.610127,,2014-09-26 07:00:00,1566
1108271976.0,track,Warcraft,,Duncan Jones,149.0,399.0,449.0,149.0,2016-06-10T07:00:00Z,PHL,PHP,"The peaceful realm of Azeroth stands on the brink of war as its civilization faces a fearsome race of invaders. As a portal opens to connect the two worlds, one army faces destruction and the other faces extinction. An unlikely group of heroes are set on a collision course that will decide the fate of their family, their people, and their home.",Action & Adventure,7386985.0,0.019073,7.610127,2.8418769999999998,8.563777,2.8418769999999998,2016-06-10 07:00:00,943
976965981.0,track,Star Wars: Return of the Jedi,,Richard Marquand,149.0,499.0,599.0,169.0,1983-05-25T07:00:00Z,PHL,PHP,"Experience the triumph of the Force in Star Wars: Episode VI - Return of the Jedi. In the epic conclusion of the saga, the Empire prepares to crush the Rebellion with a more powerful Death Star while the Rebel fleet mounts a massive attack on the space station. Luke Skywalker confronts Darth Vader in a final climactic duel before the evil Emperor.",Action & Adventure,8077632.0,0.019073,9.517427,2.8418769999999998,11.424726999999999,3.223337,1983-05-25 07:00:00,13013
805917617.0,track,The LEGO Movie,,Phil Lord & Christopher Miller,149.0,549.0,549.0,149.0,2014-03-20T07:00:00Z,PHL,PHP,"The first-ever full-length theatrical LEGO movie follows Emmet, an ordinary, rules-following, perfectly average LEGO minifigure who is mistakenly identified as the most extraordinary person and the key to saving the world. He is drafted into a fellowship of strangers on an epic quest to stop an evil tyrant, a journey for which Emmet is hopelessly and hilariously underprepared.",Kids & Family,6033312.0,0.019073,10.471077,2.8418769999999998,10.471077,2.8418769999999998,2014-03-20 07:00:00,1756
1149147636.0,track,Central Intelligence,,Rawson Marshall Thurber,149.0,399.0,449.0,149.0,2016-06-17T07:00:00Z,PHL,PHP,"Kevin Hart stars as Calvin, a mild-mannered accountant whose high school glory days are long behind him. Calvin's mundane life takes an unexpectedly thrilling turn when he bumps into Bob (Dwayne Johnson), a formerly nerdy classmate who grew up to be a deadly CIA agent. Soon Bob pulls Calvin into the high-stakes world of international espionage, where they must work together in order to save the world from a dangerous enemy.",Comedy,6451755.0,0.019073,7.610127,2.8418769999999998,8.563777,2.8418769999999998,2016-06-17 07:00:00,936
1126578220.0,track,The BFG,,Steven Spielberg,,499.0,599.0,,2016-08-10T07:00:00Z,PHL,PHP,"The talents of three of the world’s greatest storytellers – Roald Dahl, Walt Disney and Steven Spielberg – finally unite to bring Dahl’s beloved classic “The BFG” to life. Directed by Spielberg, Disney’s “The BFG” tells the imaginative story of a young girl and the Giant who introduces her to the wonders and perils of Giant Country. The BFG (Mark Rylance), while a giant himself, is a Big Friendly Giant and nothing like the other inhabitants of Giant Country. Standing 24-feet tall with enormous ears and a keen sense of smell, he is endearingly dim-witted and keeps to himself for the most part. Giants like Bloodbottler (Bill Hader) and Fleshlumpeater (Jemaine Clement) on the other hand, are twice as big and at least twice as scary and have been known to eat humans, while the BFG prefers Snozzcumber and Frobscottle. Upon her arrival in Giant Country, Sophie, a precocious 10-year-old girl from London, is initially frightened of the mysterious giant who has brought her to his cave, but soon comes to realize that the BFG is actually quite gentle and charming, and, having never met a giant before, has many questions. The BFG brings Sophie to Dream Country where he collects dreams and sends them to children, teaching her all about the magic and mystery of dreams. Having both been on their own in the world up until now, their affection for one another quickly grows, but Sophie’s presence in Giant Country has attracted the unwanted attention of the other giants, who have become increasingly more bothersome. Sophie and the BFG soon depart for London to see the Queen (Penelope Wilton) and warn her of the precarious giant situation, but they must first convince the Queen and her maid, Mary (Rebecca Hall), that giants do indeed exist. Together, they come up with a plan to get rid of the giants once and for all.",Sci-Fi & Fantasy,7062303.0,0.019073,9.517427,,11.424726999999999,,2016-08-10 07:00:00,882
1166751551.0,track,Kubo and the Two Strings,,Travis Knight,149.0,399.0,449.0,149.0,2016-08-19T07:00:00Z,PHL,PHP,"From the acclaimed animation studio LAIKA (Coraline) comes an epic original action adventure like you have never seen before! Kubo mesmerizes the people of a local fishing village, with his magical gift for spinning wild tales with origami. When he accidentally summons an evil spirit seeking vengeance, Kubo is forced to go on a quest to solve the mystery of his fallen samurai father and his mystical weaponry, as well as discover his own magical powers. Featuring the voices of Academy Award™ winners Charlize Theron and Matthew McConaughey, Kubo and the Two Strings is a magical event that will mesmerize children and adults alike.",Kids & Family,6120512.0,0.019073,7.610127,2.8418769999999998,8.563777,2.8418769999999998,2016-08-19 07:00:00,873
850126149.0,track,47 Ronin,,Carl Rinsch,149.0,399.0,449.0,149.0,2013-12-25T08:00:00Z,PHL,PHP,"Keanu Reeves makes an explosive return to action-adventure in 47 Ronin. After a treacherous warlord kills their master and banishes their kind, 47 leaderless samurai vow to seek vengeance and restore honor to their people. Driven from their homes and dispersed across the land, this band of Ronin must seek the help of Kai (Reeves)—a half-breed they once rejected—as they fight their way across a savage world of mythic beasts, shape-shifting witchcraft and wondrous terrors. As this exiled, enslaved outcast becomes their most deadly weapon, he will transform into the hero who inspires this band of outnumbered rebels to seize eternity.",Action & Adventure,7114870.0,0.019073,7.610127,2.8418769999999998,8.563777,2.8418769999999998,2013-12-25 08:00:00,1841
554367711.0,track,Battleship,,Peter Berg,149.0,299.0,299.0,149.0,2012-05-18T07:00:00Z,PHL,PHP,"Peter Berg (Hancock) produces and directs Battleship, an epic action-adventure that unfolds across the seas, in the skies and over land as our planet fights for survival against a superior force. Based on Hasbro’s classic naval combat game, Battleship stars Taylor Kitsch as Lt. Alex Hopper, a Naval officer assigned to the USS John Paul Jones; Brooklyn Decker as Sam Shane, a physical therapist and Hopper’s fiancée; Alexander Skarsgård as Hopper’s older brother, Stone, Commanding Officer of the USS Sampson; Rihanna as Petty Officer Raikes, Hopper’s crewmate and a weapons specialist on the USS John Paul Jones; and international superstar Liam Neeson as Hopper and Stone’s superior (and Sam’s father), Admiral Shane. Berg directs this epic action-adventure also produced by Scott Stuber (Couples Retreat), Sarah Aubrey (The Kingdom), Brian Goldner and Bennett Schneir of Hasbro (the Transformers franchise), along with Duncan Henderson (Master and Commander).",Action & Adventure,7888766.0,0.019073,5.702827,2.8418769999999998,5.702827,2.8418769999999998,2012-05-18 07:00:00,2427
